experiment,model,provider,condition,trial,chosen_product,price_usd,planned_budget,num_steps,steps,capped,ok,error
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,0,pen_199,1.99,2.0,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,1,pen_199,1.99,2.0,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,2,pen_199,1.99,2.0,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,3,pen_199,1.99,2.0,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,4,pen_199,1.99,2.0,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,5,pen_199,1.99,2.0,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,6,pen_199,1.99,2.0,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,7,pen_199,1.99,2.0,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,8,pen_199,1.99,2.0,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,9,pen_199,1.99,2.0,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,10,pen_199,1.99,2.0,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,11,pen_199,1.99,2.0,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,12,pen_199,1.99,2.5,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,13,pen_199,1.99,2.5,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,14,pen_199,1.99,2.0,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,15,pen_199,1.99,2.0,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,16,pen_199,1.99,2.0,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,17,pen_199,1.99,2.0,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,18,pen_199,1.99,2.5,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,19,pen_199,1.99,2.0,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,20,pen_199,1.99,2.0,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,21,pen_199,1.99,2.0,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,22,pen_199,1.99,2.0,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,23,pen_199,1.99,2.0,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,24,pen_199,1.99,2.0,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,25,pen_199,1.99,2.0,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,26,pen_199,1.99,2.0,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,27,pen_199,1.99,2.0,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,28,pen_199,1.99,2.0,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,29,pen_199,1.99,2.0,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,30,pen_199,1.99,2.0,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,31,pen_199,1.99,2.0,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,32,pen_199,1.99,2.0,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,33,pen_199,1.99,2.0,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,34,pen_199,1.99,2.0,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,35,pen_199,1.99,2.0,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,36,pen_199,1.99,2.0,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,37,pen_199,1.99,2.0,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,38,pen_199,1.99,2.0,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,39,pen_199,1.99,2.0,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,40,pen_199,1.99,2.5,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,41,pen_199,1.99,2.0,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,42,pen_199,1.99,2.0,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,43,pen_199,1.99,2.5,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,44,pen_199,1.99,2.0,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,45,pen_199,1.99,2.5,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,46,pen_199,1.99,2.0,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,47,,,,,,,False,choose_product returned out-of-enum product_id: None
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,48,pen_199,1.99,2.0,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,salient_restraint,49,pen_199,1.99,2.0,2,set_budget|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,0,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,1,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,2,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,3,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,4,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,5,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,6,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,7,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,8,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,9,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,10,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,11,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,12,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,13,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,14,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,15,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,16,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,17,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,18,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,19,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,20,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,21,pen_199,1.99,2.5,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,22,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,23,pen_199,1.99,2.5,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,24,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,25,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,26,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,27,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,28,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,29,pen_199,1.99,2.5,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,30,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,31,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,32,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,33,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,34,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,35,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,36,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,37,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,38,pen_199,1.99,2.5,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,39,pen_199,1.99,2.5,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,40,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,41,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,42,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,43,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,44,pen_199,1.99,2.5,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,45,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,46,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,47,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,48,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,many_steps,49,pen_199,1.99,2.5,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,0,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,1,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,2,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,3,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,4,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,5,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,6,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,7,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,8,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,9,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,10,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,11,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,12,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,13,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,14,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,15,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,16,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,17,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,18,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,19,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,20,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,21,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,22,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,23,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,24,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,25,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,26,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,27,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,28,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,29,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,30,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,31,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,32,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,33,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,34,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,35,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,36,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,37,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,38,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,39,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,40,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,41,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,42,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,43,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,44,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,45,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,46,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,47,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,48,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Opus 4.8,anthropic,free_agent,49,pen_199,1.99,2.0,4,set_budget|inspect_options|compare_options|choose_product,False,True,
budget-backfire,Claude Sonnet 4.6,anthropic,no_restraint,0,pen_199,1.99,,1,choose_product,False,True,
budget-backfire,Claude Sonnet 4.6,anthropic,no_restraint,1,pen_199,1.99,,1,choose_product,False,True,
budget-backfire,Claude Sonnet 4.6,anthropic,no_restraint,2,pen_199,1.99,,1,choose_product,False,True,
budget-backfire,Claude Sonnet 4.6,anthropic,no_restraint,3,pen_199,1.99,,1,choose_product,False,True,
budget-backfire,Claude Sonnet 4.6,anthropic,no_restraint,4,pen_199,1.99,,1,choose_product,False,True,
budget-backfire,Claude Sonnet 4.6,anthropic,no_restraint,5,pen_199,1.99,,1,choose_product,False,True,
budget-backfire,Claude Sonnet 4.6,anthropic,no_restraint,6,pen_199,1.99,,1,choose_product,False,True,
budget-backfire,Claude Sonnet 4.6,anthropic,no_restraint,7,pen_299,2.99,,1,choose_product,False,True,
budget-backfire,Claude Sonnet 4.6,anthropic,no_restraint,8,pen_199,1.99,,1,choose_product,False,True,
budget-backfire,Claude Sonnet 4.6,anthropic,no_restraint,9,pen_199,1.99,,1,choose_product,False,True,
budget-backfire,Claude Sonnet 4.6,anthropic,no_restraint,10,pen_199,1.99,,1,choose_product,False,True,
budget-backfire,Claude Sonnet 4.6,anthropic,no_restraint,11,pen_199,1.99,,1,choose_product,False,True,
budget-backfire,Claude Sonnet 4.6,anthropic,no_restraint,12,pen_199,1.99,,1,choose_product,False,True,
budget-backfire,Claude Sonnet 4.6,anthropic,no_restraint,13,pen_199,1.99,,1,choose_product,False,True,
budget-backfire,Claude Sonnet 4.6,anthropic,no_restraint,14,pen_199,1.99,,1,choose_product,False,True,
budget-backfire,Claude Sonnet 4.6,anthropic,no_restraint,15,pen_199,1.99,,1,choose_product,False,True,
budget-backfire,Claude Sonnet 4.6,anthropic,no_restraint,16,pen_199,1.99,,1,choose_product,False,True,
budget-backfire,Claude Sonnet 4.6,anthropic,no_restraint,17,pen_199,1.99,,1,choose_product,False,True,
budget-backfire,Claude Sonnet 4.6,anthropic,no_restraint,18,pen_199,1.99,,1,choose_product,False,True,
